date,equity
2025-08-06,101.15674999999985
2025-08-07,101.04989285714271
2025-08-08,100.8998928571427
2025-08-10,101.03899999999985
2025-08-11,100.8541428571427
2025-08-12,100.8661428571427
2025-08-13,101.0038928571427
2025-08-14,101.0038928571427
2025-08-15,101.0038928571427
2025-08-17,100.93017857142841
2025-08-18,100.82760714285698
2025-08-19,100.86707142857125
2025-08-20,100.99189285714269
2025-08-21,100.99189285714269
2025-08-22,101.0009285714284
2025-08-24,101.05285714285696
2025-08-25,101.15682142857125
2025-08-26,101.15682142857125
2025-08-27,101.31553571428553
2025-08-28,101.20853571428553
2025-08-29,101.2587142857141
2025-08-31,101.2587142857141
2025-09-01,101.29967857142839
2025-09-02,101.42978571428553
2025-09-03,101.42978571428553
2025-09-04,101.4637142857141
2025-09-05,101.4637142857141
2025-09-07,101.4637142857141
2025-09-08,101.48642857142839
2025-09-09,101.38014285714267
2025-09-10,101.39803571428553
2025-09-11,101.28689285714267
2025-09-12,101.30724999999981
2025-09-14,101.37860714285695
2025-09-15,101.27932142857124
2025-09-16,101.27932142857124
2025-09-17,101.5612499999998
2025-09-18,101.71635714285694
2025-09-19,101.5947857142855
2025-09-21,101.5947857142855
2025-09-22,101.43521428571407
2025-09-23,101.6780357142855
2025-09-24,101.55946428571407
2025-09-25,101.75835714285694
2025-09-26,101.77435714285693
2025-09-28,101.60164285714265
2025-09-29,101.36021428571408
2025-09-30,102.03332142857121
2025-10-01,102.03332142857121
2025-10-02,101.89917857142837
2025-10-03,101.80874999999979
2025-10-05,101.80874999999979
2025-10-06,101.63232142857123
2025-10-07,101.3107499999998
2025-10-08,101.3744999999998
2025-10-09,101.20078571428552
2025-10-10,101.20078571428552
2025-10-12,99.74292857142837
2025-10-13,99.30264285714264
2025-10-14,98.50835714285694
2025-10-15,98.71253571428551
2025-10-16,98.55296428571408
2025-10-17,98.55296428571408
2025-10-19,98.0312499999998
2025-10-20,98.07532142857121
2025-10-21,99.31657142857122
2025-10-22,99.54042857142836
2025-10-23,99.32371428571409
2025-10-24,99.43828571428551
2025-10-26,99.43828571428551
2025-10-27,99.21242857142838
2025-10-28,98.85185714285694
2025-10-29,98.67285714285694
2025-10-30,98.81707142857123
2025-10-31,98.62878571428551
2025-11-02,98.79321428571409
2025-11-03,98.79321428571409
2025-11-04,98.59835714285694
2025-11-05,98.43549999999979
2025-11-06,98.30449999999979
2025-11-07,98.16392857142836
2025-11-09,97.99935714285692
2025-11-10,97.79764285714265
2025-11-11,97.79764285714265
2025-11-12,97.79764285714265
2025-11-13,97.58921428571408
2025-11-14,97.29707142857123
2025-11-16,97.09092857142838
2025-11-17,97.09092857142838
2025-11-18,97.21853571428552
2025-11-19,97.21853571428552
2025-11-20,96.86482142857123
2025-11-21,96.86482142857123
2025-11-23,96.94296428571408
2025-11-24,97.06799999999978
2025-11-25,96.80085714285693
2025-11-26,96.87239285714264
2025-11-27,96.66496428571406
2025-11-28,96.66496428571406
2025-11-30,96.66496428571406
2025-12-01,96.96596428571407
2025-12-02,97.06574999999978
2025-12-03,96.84946428571408
2025-12-04,96.49017857142837
2025-12-05,96.53621428571408
2025-12-07,96.2967857142855
2025-12-08,96.2967857142855
2025-12-09,96.54235714285693
2025-12-10,96.54235714285693
2025-12-11,96.56349999999978
2025-12-12,96.65128571428549
2025-12-14,96.66907142857121
2025-12-15,96.44892857142835
2025-12-16,96.19664285714265
2025-12-17,96.19664285714265
2025-12-18,96.19664285714265
2025-12-19,96.19664285714265
2025-12-21,96.19664285714265
2025-12-22,95.92735714285693
2025-12-23,95.9890357142855
2025-12-24,95.64546428571408
2025-12-25,95.64546428571408
2025-12-26,95.41846428571408
