date,symbol,side,order_place_time,order_type,order_price,fill_time,entry_price,ref_low_24h,ref_high_24h,ref_mid_24h,stop,take_profit,exit_time,exit_price,exit_reason,pnl,equity_after
2025-02-17,XAUUSD,LONG,2025-02-17 04:30:00+00:00,LIMIT,2891.395,2025-02-17 06:05:00+00:00,2891.395,2878.015,2904.775,2891.395,2878.015,2931.5350000000003,2025-02-17 16:00:00+00:00,2900.045,FORCE_EXIT,8.650000000000091,108.9015000000013
2025-02-18,XAUUSD,SHORT,2025-02-18 04:30:00+00:00,MARKET,2908.905,2025-02-18 04:30:00+00:00,2908.905,2888.155,2910.675,2899.415,2910.675,2903.5950000000003,2025-02-18 04:55:00+00:00,2910.675,STOP,-1.7699999999999818,107.13150000000132
2025-02-19,XAUUSD,SHORT,2025-02-19 04:30:00+00:00,MARKET,2927.635,2025-02-19 04:30:00+00:00,2927.635,2906.915,2939.465,2923.19,2939.465,2892.1450000000004,2025-02-19 08:35:00+00:00,2939.465,STOP,-11.829999999999927,95.3015000000014
2025-02-20,XAUUSD,SHORT,2025-02-20 04:30:00+00:00,MARKET,2940.445,2025-02-20 04:30:00+00:00,2940.445,2918.365,2946.865,2932.615,2946.865,2921.1850000000013,2025-02-20 06:05:00+00:00,2946.865,STOP,-6.419999999999618,88.88150000000178
2025-02-24,XAUUSD,SHORT,2025-02-24 04:30:00+00:00,MARKET,2941.625,2025-02-24 04:30:00+00:00,2941.625,2921.055,2944.575,2932.8149999999996,2944.575,2932.7750000000005,2025-02-24 07:50:00+00:00,2944.575,STOP,-2.949999999999818,85.93150000000196
2025-02-25,XAUUSD,SHORT,2025-02-25 04:30:00+00:00,LIMIT,2943.31,2025-02-25 14:35:00+00:00,2943.31,2930.585,2956.035,2943.31,2956.035,2905.135,2025-02-25 15:30:00+00:00,2905.135,TP,38.17499999999973,124.10650000000169
2025-02-26,XAUUSD,LONG,2025-02-26 04:30:00+00:00,MARKET,2915.135,2025-02-26 04:30:00+00:00,2915.135,2888.085,2944.648,2916.3665,2888.085,2996.2850000000008,2025-02-26 16:00:00+00:00,2916.575,FORCE_EXIT,1.4399999999995998,125.54650000000129
2025-02-27,XAUUSD,LONG,2025-02-27 04:30:00+00:00,MARKET,2903.445,2025-02-27 04:30:00+00:00,2903.445,2890.588,2920.865,2905.7264999999998,2890.588,2942.016,2025-02-27 05:20:00+00:00,2890.588,STOP,-12.856999999999971,112.68950000000132
2025-02-28,XAUUSD,LONG,2025-02-28 04:30:00+00:00,MARKET,2859.625,2025-02-28 04:30:00+00:00,2859.625,2856.785,2903.495,2880.14,2856.785,2868.1450000000004,2025-02-28 08:00:00+00:00,2856.785,STOP,-2.8400000000001455,109.84950000000117
2025-03-03,XAUUSD,LONG,2025-03-03 04:30:00+00:00,MARKET,2864.305,2025-03-03 04:30:00+00:00,2864.305,2855.075,2876.905,2865.99,2855.075,2891.995,2025-03-03 16:00:00+00:00,2888.295,FORCE_EXIT,23.990000000000236,133.8395000000014
2025-03-05,XAUUSD,LONG,2025-03-05 04:30:00+00:00,LIMIT,2905.9350000000004,2025-03-05 13:40:00+00:00,2905.9350000000004,2884.155,2927.715,2905.9350000000004,2884.155,2971.275000000001,2025-03-05 16:00:00+00:00,2918.525,FORCE_EXIT,12.58999999999969,146.4295000000011
2025-03-06,XAUUSD,LONG,2025-03-06 04:30:00+00:00,LIMIT,2911.9465,2025-03-06 07:35:00+00:00,2911.9465,2894.145,2929.748,2911.9465,2894.145,2965.351,2025-03-06 09:50:00+00:00,2894.145,STOP,-17.801500000000033,128.62800000000107
2025-03-07,XAUUSD,SHORT,2025-03-07 04:30:00+00:00,LIMIT,2906.855,2025-03-07 04:30:00+00:00,2906.855,2890.815,2922.895,2906.855,2922.895,2858.735,2025-03-07 13:35:00+00:00,2922.895,STOP,-16.039999999999964,112.5880000000011
2025-03-10,XAUUSD,LONG,2025-03-10 04:30:00+00:00,MARKET,2911.365,2025-03-10 04:30:00+00:00,2911.365,2907.975,2918.125,2913.05,2907.975,2921.5349999999994,2025-03-10 05:20:00+00:00,2907.975,STOP,-3.3899999999998727,109.19800000000123
2025-03-11,XAUUSD,LONG,2025-03-11 04:30:00+00:00,MARKET,2897.395,2025-03-11 04:30:00+00:00,2897.395,2879.935,2915.275,2897.605,2879.935,2949.775,2025-03-11 16:00:00+00:00,2917.215,FORCE_EXIT,19.820000000000164,129.0180000000014
2025-03-12,XAUUSD,LONG,2025-03-12 04:30:00+00:00,LIMIT,2907.2264999999998,2025-03-12 13:20:00+00:00,2907.2264999999998,2892.405,2922.048,2907.2264999999998,2892.405,2951.6909999999984,2025-03-12 16:00:00+00:00,2928.078,FORCE_EXIT,20.851500000000215,149.8695000000016
2025-03-14,XAUUSD,SHORT,2025-03-14 04:30:00+00:00,MARKET,2991.238,2025-03-14 04:30:00+00:00,2991.238,2932.768,2993.835,2963.3015,2993.835,2983.446999999999,2025-03-14 05:25:00+00:00,2983.446999999999,TP,7.791000000000622,157.66050000000223
2025-03-17,XAUUSD,SHORT,2025-03-17 04:30:00+00:00,LIMIT,2988.4764999999998,2025-03-17 06:20:00+00:00,2988.4764999999998,2983.048,2993.905,2988.4764999999998,2993.905,2972.1909999999984,2025-03-17 09:35:00+00:00,2993.905,STOP,-5.42850000000044,152.2320000000018
2025-03-18,XAUUSD,SHORT,2025-03-18 04:30:00+00:00,MARKET,3013.415,2025-03-18 04:30:00+00:00,3013.415,2981.975,3014.855,2998.415,3014.855,3009.095,2025-03-18 04:35:00+00:00,3014.855,STOP,-1.4400000000000546,150.79200000000174
2025-03-19,XAUUSD,LONG,2025-03-19 04:30:00+00:00,LIMIT,3022.3215,2025-03-19 09:05:00+00:00,3022.3215,3005.848,3038.795,3022.3215,3005.848,3071.742,2025-03-19 16:00:00+00:00,3034.325,FORCE_EXIT,12.003499999999804,162.79550000000154
2025-03-20,XAUUSD,SHORT,2025-03-20 04:30:00+00:00,MARKET,3053.225,2025-03-20 04:30:00+00:00,3053.225,3022.315,3056.155,3039.235,3056.155,3044.434999999999,2025-03-20 04:40:00+00:00,3056.155,STOP,-2.930000000000291,159.86550000000125
2025-03-21,XAUUSD,LONG,2025-03-21 04:30:00+00:00,MARKET,3030.298,2025-03-21 04:30:00+00:00,3030.298,3025.428,3057.245,3041.3365,3025.428,3044.9079999999994,2025-03-21 05:40:00+00:00,3025.428,STOP,-4.869999999999891,154.99550000000136
